review_text,review_star
Husband loves working around house in these,5.0 out of 5 stars
Color is great but sizing is rather hard to figure out on women/men's sizing.,4.0 out of 5 stars
Bought these for my son. They were just what we expected.,5.0 out of 5 stars
"Love these, they fit great and are very comfortable. Feet are able to breath nicely at work finally!",5.0 out of 5 stars
"Replaced an older pair of classic Crocs as my go-to garage and yard shoe.  Comfortable, easy to clean, good support, too!",5.0 out of 5 stars
great product,5.0 out of 5 stars
Perfect.,5.0 out of 5 stars
fits good,5.0 out of 5 stars
Exquisite color to go with the new fall fashions.,5.0 out of 5 stars
"would buy again. Only used for my pregnancy, only shoe that I could walk for 12 hours a day at work & not be in tears by the end of the day.",5.0 out of 5 stars
Color is great. It's a Croc what else can I say,5.0 out of 5 stars
"We wear our Crocs indoors as slippers as we have hardwood floors and regular slippers don't have enough padding.  These are great clogs - comfortable, easy to clean and wear well.  We will continue to purchase Crocs in the future.",4.0 out of 5 stars
"I bought these because I work at a summer camp and I needed shoes that I could wear into the lake, run around in all day, and be able to have close-toed shoes on in the kitchen. They served all those needs and more! No, they're not the most flattering, but they're comfy. And let's be honest, they're making a comeback...I'm sure of it.",5.0 out of 5 stars
"got these for my little sister's birthday in the color white, and they were beautiful!! legit crocs! came in a plastic bag with ""crocs"" across it and the croc tags still on. i will be purchasing some for me and my boyfriend very soon.",5.0 out of 5 stars
I bought my first pair over 10 years ago.  Completely wore them out right down to a very thin sole. Finally had to throw them out.  Love my new pair just a much.  Wear with stockings.  Feels like walking on marshmallows.,5.0 out of 5 stars
These were a little bit larger than my former Clogs but if I wear socks they can be worn for a period of time each day.,5.0 out of 5 stars
"Great for gardening. You've seen them and are watching them fade in the sunset, but they are still an awesome gardening shoe due to the shallow tread and can be cleaned with a hose.",5.0 out of 5 stars
yes,5.0 out of 5 stars
I have plantar fasciitis and these are very comfortable to use when it it flaring up.  Great shoe,5.0 out of 5 stars
Wanted a wide shoe after foot surgery and these worked out well.,4.0 out of 5 stars
A little loose but still fit securely. Well made and comfortable.,4.0 out of 5 stars
Comfortable and handy to put on and take off.,5.0 out of 5 stars
Daughter loves them especially the color,5.0 out of 5 stars
Love these crocs. They have holes to allow air flow and can flip strap to front and use as clogs,5.0 out of 5 stars
Arrived nicely and perfect,5.0 out of 5 stars
Love my new Crocs!!!,5.0 out of 5 stars
Working out fine.,5.0 out of 5 stars
"Excellent to throw on when walking the dog, etc.",5.0 out of 5 stars
Crocs are back in??? My son literally wears these EVERY DAY!,5.0 out of 5 stars
I am a half size and I ordered the size up. The crocs fit.,5.0 out of 5 stars
"I am very pleased with this purchase the size was correct.  I ordered a size 10, for my usual show size of 10 1/2.  After reading the discussion about sizing from shoes made in Mexico, I was concerned, but my sizing was good, and my shoes were made in Mexico.",5.0 out of 5 stars
Nothing like Crocs,5.0 out of 5 stars
This is my second pair of crocs.  I finally retired my purple pair after 12 years!  I appreciate the fact that these are exactly like my old pair-same fit and same comfort.,5.0 out of 5 stars
Everyone love them.....my wife does not!,5.0 out of 5 stars
My review does not have to do with the comfort of the Crocs but as to the sizing.  The actual Croc itself feels very comfortable and I can see myself wearing these for long periods of time.  I wear a size 8.5 Men's size shoe.  Since there are no half sizes I increased Croc to size 9.  When I tried the Crocs the were too big.  I re-ordered the Crocs in a size 8 and they are a perfect fit.,5.0 out of 5 stars
Had to buy Crocs to help with a tendon issue I was having in my foot. These are very comfortable and have helped my foot heal!,5.0 out of 5 stars
Very comfortable and easy to walk in.,5.0 out of 5 stars
Amazing! Everybody loves these! So bright and fun. The perfect statement piece. Buying 2 more pairs!,5.0 out of 5 stars
Fit is good,5.0 out of 5 stars
They are light and extremely comfortable.,5.0 out of 5 stars
"I am very pleased with this item, giving it 5 stars because my boyfriend LOVED them. He says they’re  light and super comfortable. They fit him perfectly. Def. worth the price and highly recommend!",5.0 out of 5 stars
It’s a great shoe,5.0 out of 5 stars
I love Crocs,5.0 out of 5 stars
"I'm used to wearing a pair of Traps (Croc like shoes). These Crocs were much larger in width in comparison to my old ones. Sadly, I ended up returning them...loved the pomegranate color though.",3.0 out of 5 stars
work for what I need them for. Are more comfortable than other shoes I have ordered. I used them as my knock arounds.  I walk the dog in them or do minor yard work.  They are great.  Keep my feet dry when morning dew is on the grass.,3.0 out of 5 stars
Very comfortable,5.0 out of 5 stars
"Use the as outside shoe, works great.",4.0 out of 5 stars
"Oh these are some great shoes; the flipflop and slippers problem had been bothering me for a while, my old ones just never fit and always intend to fell off, this pair fits perfectly and they are so comfy!",5.0 out of 5 stars
"Bought these as a gift for my niece. She had a previous pair of crocs that she wore out. She is very,very happy with her new pair. Her previous pair did not have the top cut-out design these do, and she really likes the cooling effect. Thanks.",5.0 out of 5 stars
"They are pretty comfortable! Great for wide feet or if you wear thick socks! Love the color, too!",5.0 out of 5 stars
Beautiful shoes,5.0 out of 5 stars
Perfect fit great for slippers easy on/off,5.0 out of 5 stars
"I wear Crocs constantly winter and summer and hate it when I have to go someplace where I have to wear shoes and socks. I don't know what they might be doing to my feet, but I am 87 years young and  have been wearing them for years. However I just kayaked about 8 miles around Belle Isle and regretted not wearing a pair of water shoes instead of my Crocs.",5.0 out of 5 stars
"I bought the for shower shoes. They fit well but are a little on the loose side. If I was to buy them again, I’d probably go down a half size (10) from what I wear (10.5)",4.0 out of 5 stars
Crocs are perfect to wear around the wet pool area.  They stop me from slipping and they don't confine my feet.  They are just what this South Floridian wanted for her poolside adventures.,4.0 out of 5 stars
Fit fine.  Like to wear them while working in the yard.  They do not slip when it is wet outside.,3.0 out of 5 stars
"These are just as good any other crocs, but has a much more reasonable price compared to other shoes on their website",5.0 out of 5 stars
Very comfortable. Size fits as expected.,5.0 out of 5 stars
I have owned a pair of crocs for about 8 years and wanted a new style so I bought these. The old ones was made in China and the rubber is a lot different than the new crocs that are made now in Mexico. If you leave these crocs in the sun they will shrink a size down. My old crocs I store them on my back porch and they get full sun and have never shrunk. I left these new ones from Mexico in the sun for only a few hours and they are at lease 1/2 size smaller now. My big toe hits the end now as before it didn't. My husband bought a new pair last year and told me they are a lot different than our old pairs and he swore they shrunk when he left them outside but I didn't listen and when I got my new pair it did the same thing. The rubber on the Mexico one's is like a shiny rubber as the old one's from China is a dull rubber. The China ones seems a little thicker also. I don't know why the company started using Mexico to make them but I wished they would go back to China because the old ones are a lot better. I went to a store that sells them and checked them all and they are all made in Mexico. I think the old ones are more comfortable also.,3.0 out of 5 stars
"I love these shoes.  They are a different fit from the original ones and I think I will get the next size up when I order them again, but they fit fine and I love them!!!!",5.0 out of 5 stars
"I bought these shoes to work outside in. When they arrived they were a little big. I'm normally an 8.5 so I ordered the 9. I didn't mind them being a little big as I just used them in the garden and yard. I liked that I could easily hose them off and they were surprisingly comfortable. However after leaving them outside they shrunk! I can't even fit my foot in them anymore, my heel hangs off the back. I'm very disappointed with this",1.0 out of 5 stars
